Date,Open,High,Low,Close,Adj Close,Volume
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,180.18630981445312,114924900
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,180.23904418945312,120062100
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,179.614501953125,115430500
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,180.74916076660156,104990400
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,180.50294494628906,58682600
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,182.8426513671875,93537800
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,184.08287048339844,76621400
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,184.13568115234375,55280700
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,184.9273223876953,64211200
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,184.57550048828125,109879400
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,184.9536895751953,69936200
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,185.5166778564453,63044700
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,184.9624481201172,101757100
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,185.90371704101562,64887000
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,186.19395446777344,60974800
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,186.80084228515625,66170900
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,186.54579162597656,73786900
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,184.77780151367188,113829200
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,183.3528289794922,117751200
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,182.9921417236328,125059300
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,182.7371063232422,109124500
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,183.28244018554688,149533100
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,182.59986877441406,117055700
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,183.7758331298828,82789600
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,184.29751586914062,72461700
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,183.99688720703125,95560500
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,186.3930206298828,102731400
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,179.6997833251953,333444400
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,176.48138427734375,230775800
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,179.66444396972656,159382400
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,182.7236785888672,137328600
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,185.21701049804688,165021900
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,185.60604858398438,106055300
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,184.27096557617188,109803700
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,185.37615966796875,96021500
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,185.26129150390625,85593800
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,188.01988220214844,133971000
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,188.68299865722656,73633900
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,190.05345153808594,101275600
2016-07-13,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,190.02694702148438,87324100
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,191.0879364013672,91230900
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,190.83155822753906,107155400
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,191.3443603515625,58725900
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,191.14984130859375,54345700
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,191.9456024169922,58159500
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,191.22055053710938,67777300
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,192.0782012939453,62787500
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,191.5565643310547,55873100
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,191.6449737548828,70080500
2016-07-27,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,191.4416046142578,84083900
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,191.6626434326172,65035700
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,191.97210693359375,79519400
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,191.81300354003906,73311400
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,190.58399963378906,92295500
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,191.14102172851562,53993600
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,191.3443603515625,46585500
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,192.90933227539062,71892200
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,192.79441833496094,39906500
2016-08-09,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,192.90933227539062,51251700
2016-08-10,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,192.43190002441406,57941100
2016-08-11,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,193.32493591308594,72504300
2016-08-12,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,193.15692138671875,61313500
2016-08-15,218.88999938964844,219.5,218.8800048828125,219.08999633789062,193.71395874023438,49813500
2016-08-16,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,192.71487426757812,53213600
2016-08-17,218.0,218.52999877929688,217.02000427246094,218.3699951171875,193.07737731933594,75134300
2016-08-18,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,193.51063537597656,52989300
2016-08-19,218.30999755859375,218.75,217.74000549316406,218.5399932861328,193.2276611328125,75443000
2016-08-22,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,193.2188262939453,61368800
2016-08-23,219.25,219.60000610351562,218.89999389648438,218.97000122070312,193.60781860351562,53399200
2016-08-24,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,192.61761474609375,71728900
2016-08-25,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,192.4849853515625,69224800
2016-08-26,217.9199981689453,219.1199951171875,216.25,217.2899932861328,192.12240600585938,122506300
2016-08-29,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,193.06851196289062,70502200
2016-08-30,218.25999450683594,218.58999633789062,217.35000610351562,218.0,192.75021362304688,58114500
2016-08-31,217.61000061035156,217.75,216.47000122070312,217.3800048828125,192.2020263671875,85269500
2016-09-01,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,192.2108917236328,97844200
2016-09-02,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,193.07737731933594,79293900
2016-09-06,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,193.6609344482422,56702100
2016-09-07,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,193.64328002929688,76554900
2016-09-08,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,193.20115661621094,74102900
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,188.57693481445312,221589100
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,191.28244018554688,168110900
2016-09-13,214.83999633789062,215.14999389648438,212.5,213.22999572753906,188.53269958496094,182828800
2016-09-14,213.2899932861328,214.6999969482422,212.5,213.14999389648438,188.46194458007812,134185500
2016-09-15,212.9600067138672,215.72999572753906,212.75,215.27999877929688,190.34521484375,134427900
2016-09-16,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,189.6094207763672,155236400
2016-09-19,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,189.64500427246094,80250500
2016-09-20,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,189.65386962890625,69665300
2016-09-21,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,191.78663635253906,110284400
2016-09-22,217.0,217.52999877929688,216.7100067138672,217.17999267578125,192.9951629638672,76678700
2016-09-23,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,191.9376983642578,73630900
2016-09-26,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,190.38258361816406,89827300
2016-09-27,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,191.56446838378906,78494800
2016-09-28,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,192.51531982421875,87411000
2016-09-29,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,190.77359008789062,128070600
2016-09-30,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,192.21319580078125,117202900
2016-10-03,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,191.75106811523438,83512100
2016-10-04,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,190.77359008789062,119948100
2016-10-05,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,191.61778259277344,72816000
2016-10-06,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,191.75106811523438,62927400
2016-10-07,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,191.0934295654297,89788300
2016-10-10,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,192.0887908935547,51855000
2016-10-11,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,189.6627655029297,130367400
2016-10-12,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,189.91159057617188,73866100
2016-10-13,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,189.28953552246094,101357000
2016-10-14,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,189.3872833251953,93346200
2016-10-17,213.08999633789062,213.38999938964844,212.1699981689453,212.3800048828125,188.729736328125,58275700
2016-10-18,214.24000549316406,214.30999755859375,213.27000427246094,213.7100067138672,189.91159057617188,76869700
2016-10-19,214.02000427246094,214.63999938964844,213.60000610351562,214.27999877929688,190.41812133789062,66519200
2016-10-20,213.8699951171875,214.52999877929688,213.11000061035156,213.8800048828125,190.06265258789062,73639800
2016-10-21,213.8800048828125,214.0800018310547,212.75999450683594,213.97999572753906,190.15155029296875,89089100
2016-10-24,215.0,215.32000732421875,214.47999572753906,214.88999938964844,190.96014404296875,60146600
2016-10-25,214.67999267578125,214.97999572753906,213.97999572753906,214.1699981689453,190.3203582763672,66542300
2016-10-26,213.2100067138672,214.4199981689453,212.92999267578125,213.74000549316406,189.93824768066406,75705500
2016-10-27,214.5800018310547,214.6199951171875,213.0800018310547,213.1699981689453,189.4317169189453,77220200
2016-10-28,213.13999938964844,213.92999267578125,211.7100067138672,212.5399932861328,188.87188720703125,140623200
2016-10-31,212.92999267578125,213.19000244140625,212.36000061035156,212.5500030517578,188.8807830810547,61272500
2016-11-01,212.92999267578125,212.99000549316406,209.60000610351562,211.00999450683594,187.51220703125,122781800
2016-11-02,210.64999389648438,211.10000610351562,209.22999572753906,209.74000549316406,186.38368225097656,103330800
2016-11-03,209.99000549316406,210.24000549316406,208.4600067138672,208.77999877929688,185.53057861328125,88939300
2016-11-04,208.91000366210938,209.88999938964844,208.3800048828125,208.5500030517578,185.32623291015625,109122100
2016-11-07,208.5500030517578,213.19000244140625,208.5500030517578,213.14999389648438,189.41392517089844,109794900
2016-11-08,212.69000244140625,214.77000427246094,212.3800048828125,214.11000061035156,190.26707458496094,106772100
2016-11-09,212.3699951171875,217.10000610351562,212.33999633789062,216.3800048828125,192.28428649902344,258429000
2016-11-10,217.3000030517578,218.30999755859375,215.22000122070312,216.9199981689453,192.76412963867188,172113300
2016-11-11,216.0800018310547,216.6999969482422,215.32000732421875,216.4199981689453,192.31980895996094,100552700
2016-11-14,217.02999877929688,217.27000427246094,215.72000122070312,216.58999633789062,192.4708709716797,94580000
2016-11-15,217.0399932861328,218.27999877929688,216.8000030517578,218.27999877929688,193.97267150878906,91652600
2016-11-16,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,193.6083526611328,65617700
2016-11-17,218.0500030517578,219.05999755859375,217.9199981689453,218.99000549316406,194.60362243652344,69797200
2016-11-18,219.07000732421875,219.27000427246094,218.2899932861328,218.5,194.16819763183594,86265800
2016-11-21,219.1699981689453,220.17999267578125,219.0,220.14999389648438,195.6344451904297,72402600
2016-11-22,220.50999450683594,220.7899932861328,219.72999572753906,220.5800018310547,196.01657104492188,67429000
2016-11-23,219.97999572753906,220.75999450683594,219.75,220.6999969482422,196.12319946289062,56620200
2016-11-25,221.10000610351562,221.55999755859375,221.00999450683594,221.52000427246094,196.85189819335938,37872300
2016-11-28,221.16000366210938,221.47999572753906,220.36000061035156,220.47999572753906,195.92771911621094,76572500
2016-11-29,220.52000427246094,221.44000244140625,220.1699981689453,220.91000366210938,196.30979919433594,69886700
2016-11-30,221.6300048828125,221.82000732421875,220.30999755859375,220.3800048828125,195.8388671875,113291800
2016-12-01,220.72999572753906,220.72999572753906,219.14999389648438,219.57000732421875,195.11907958984375,79040500
2016-12-02,219.6699981689453,220.25,219.25999450683594,219.67999267578125,195.21676635742188,74840300
2016-12-05,220.64999389648438,221.39999389648438,220.4199981689453,221.0,196.38978576660156,67837800
2016-12-06,221.22000122070312,221.74000549316406,220.66000366210938,221.6999969482422,197.01182556152344,59877400
2016-12-07,221.52000427246094,224.6699981689453,221.3800048828125,224.60000610351562,199.58889770507812,110738100
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,225.14999389648438,200.07763671875,99714400
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,226.50999450683594,201.28619384765625,88005800
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,226.25,201.05511474609375,102016100
2016-12-13,227.02000427246094,228.33999633789062,227.0,227.75999450683594,202.39698791503906,110477500
2016-12-14,227.41000366210938,228.22999572753906,225.3699951171875,225.8800048828125,200.72637939453125,142501800
2016-12-15,226.16000366210938,227.80999755859375,225.88999938964844,226.80999755859375,201.55276489257812,124972600
2016-12-16,226.00999450683594,226.0800018310547,224.6699981689453,225.0399932861328,201.1586151123047,156420200
2016-12-19,225.25,226.02000427246094,225.0800018310547,225.52999877929688,201.59664916992188,90341100
2016-12-20,226.14999389648438,226.57000732421875,225.8800048828125,226.39999389648438,202.37425231933594,89838800
2016-12-21,226.25,226.4499969482422,225.77000427246094,225.77000427246094,201.81114196777344,67909000
2016-12-22,225.60000610351562,225.74000549316406,224.9199981689453,225.3800048828125,201.46255493164062,56219100
2016-12-23,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,201.75750732421875,36697800
2016-12-27,226.02000427246094,226.72999572753906,226.0,226.27000427246094,202.25804138183594,42672500
2016-12-28,226.57000732421875,226.58999633789062,224.27000427246094,224.39999389648438,200.58651733398438,64095000
2016-12-29,224.47999572753906,224.88999938964844,223.83999633789062,224.35000610351562,200.5418243408203,48696100
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,223.52999877929688,199.808837890625,108998300
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,225.24000549316406,201.33737182617188,91366500
2017-01-04,225.6199951171875,226.75,225.61000061035156,226.5800018310547,202.53518676757812,78744400
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,226.39999389648438,202.37425231933594,78379000
2017-01-06,226.52999877929688,227.75,225.89999389648438,227.2100067138672,203.09832763671875,71559900
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,226.4600067138672,202.4279022216797,46939700
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,202.4279022216797,63771900
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,227.10000610351562,203.00001525878906,74650000
2017-01-12,226.5,226.75,224.9600067138672,226.52999877929688,202.49044799804688,72113200
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,202.9552459716797,62717900
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,226.25,202.24017333984375,61240800
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,226.75,202.68711853027344,54793300
2017-01-19,226.83999633789062,227.0,225.41000366210938,225.91000366210938,201.93626403808594,66608800
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,226.74000549316406,202.67822265625,129168600
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,226.14999389648438,202.15081787109375,75061600
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,227.60000610351562,203.44696044921875,95555300
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,205.20787048339844,84437700
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,229.3300018310547,204.99330139160156,59970700
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,228.97000122070312,204.67160034179688,59711100
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,227.5500030517578,203.40220642089844,79737300
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,227.52999877929688,203.38433837890625,75880800
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,227.6199951171875,203.46481323242188,79117700
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,227.77000427246094,203.598876953125,69657600
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789062,205.00228881835938,80563200
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,204.63577270507812,57790100
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,204.64476013183594,57931200
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,229.24000549316406,204.91290283203125,51566200
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,230.60000610351562,206.1285858154297,65955200
