Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,109.44999694824219,109.5999984741211,108.12000274658203,109.5,103.37974548339844,50807600
2016-01-05,110.04000091552734,110.18000030517578,108.80000305175781,109.30999755859375,103.20036315917969,38795200
2016-01-06,107.41000366210938,108.88999938964844,107.41000366210938,108.26000213623047,102.20905303955078,41891100
2016-01-07,105.94999694824219,107.29000091552734,104.80999755859375,104.87000274658203,99.0085220336914,61386300
2016-01-08,105.62999725341797,106.29000091552734,103.9000015258789,104.01000213623047,98.19659423828125,69344000
2016-01-11,104.75,105.05999755859375,102.7300033569336,104.33000183105469,98.49871826171875,50024100
2016-01-12,105.33000183105469,106.08000183105469,104.08000183105469,105.54000091552734,99.64109802246094,46734200
2016-01-13,105.97000122070312,106.2300033569336,101.73999786376953,101.9000015258789,96.20452117919922,69870700
2016-01-14,102.30000305175781,104.9800033569336,100.66999816894531,104.06999969482422,98.25325012207031,78445700
2016-01-15,100.62000274658203,101.94000244140625,99.51000213623047,100.83999633789062,95.20376586914062,91443900
2016-01-19,102.20999908447266,102.37000274658203,99.87999725341797,101.05999755859375,95.41146850585938,56563800
2016-01-20,99.47000122070312,101.83000183105469,97.25,100.75,95.11882019042969,86675000
2016-01-21,101.18000030517578,102.3499984741211,99.81999969482422,100.8499984741211,95.21320343017578,61660100
2016-01-22,102.87999725341797,103.80999755859375,102.52999877929688,103.7699966430664,97.97001647949219,42229800
2016-01-25,103.4000015258789,103.98999786376953,102.13999938964844,102.2300033569336,96.51609802246094,38881500
2016-01-26,102.66000366210938,103.58999633789062,101.76000213623047,103.1500015258789,97.38467407226562,36143900
2016-01-27,102.55000305175781,102.98999786376953,100.1500015258789,100.58000183105469,94.95831298828125,54524700
2016-01-28,102.25,102.29000091552734,100.26000213623047,102.0,96.29893493652344,47641500
2016-01-29,101.97000122070312,104.16999816894531,101.94000244140625,104.12999725341797,98.30989837646484,54245100
2016-02-01,103.62999725341797,104.80000305175781,103.2300033569336,104.41000366210938,98.57423400878906,32750300
2016-02-02,103.93000030517578,103.97000122070312,101.83999633789062,102.1500015258789,96.44055938720703,44928100
2016-02-03,102.83000183105469,102.83000183105469,99.87999725341797,101.66000366210938,95.97794342041016,61572900
2016-02-04,101.38999938964844,102.45999908447266,100.44000244140625,101.6500015258789,95.968505859375,49321600
2016-02-05,101.29000091552734,101.33000183105469,97.72000122070312,98.12000274658203,92.63581085205078,70749900
2016-02-08,96.29000091552734,97.05000305175781,94.83999633789062,96.62000274658203,91.2196273803711,91673100
2016-02-09,95.33000183105469,97.77999877929688,95.18000030517578,96.31999969482422,90.93640899658203,73778400
2016-02-10,97.43000030517578,98.69000244140625,96.62000274658203,96.69000244140625,91.2857437133789,59421700
2016-02-11,95.45999908447266,97.31999969482422,95.19000244140625,96.55000305175781,91.153564453125,76839200
2016-02-12,97.63999938964844,98.12000274658203,96.7300033569336,98.0199966430664,92.54139709472656,49186500
2016-02-16,99.47000122070312,100.2300033569336,98.8499984741211,100.2300033569336,94.62788391113281,40565900
2016-02-17,100.95999908447266,102.63999938964844,100.69999694824219,102.5,96.77100372314453,41766500
2016-02-18,102.81999969482422,102.83999633789062,101.19999694824219,101.33000183105469,95.6663818359375,38991500
2016-02-19,100.83999633789062,101.94000244140625,100.62000274658203,101.62999725341797,95.94961547851562,28257900
2016-02-22,102.58000183105469,103.37999725341797,102.4800033569336,103.27999877929688,97.50739288330078,23979100
2016-02-23,102.68000030517578,102.95999908447266,101.51000213623047,101.58000183105469,95.90240478515625,29869700
2016-02-24,100.38999938964844,102.68000030517578,99.7699966430664,102.55000305175781,96.81819152832031,40739100
2016-02-25,102.76000213623047,103.55999755859375,101.83999633789062,103.55999755859375,97.7717514038086,29389300
2016-02-26,104.3499984741211,104.37000274658203,103.18000030517578,103.43000030517578,97.64901733398438,30925000
2016-02-29,103.33000183105469,104.0999984741211,102.5,102.5,96.77100372314453,27553900
2016-03-01,103.4800033569336,105.79000091552734,103.16000366210938,105.79000091552734,99.87709045410156,37699800
2016-03-02,105.66000366210938,105.8499984741211,105.01000213623047,105.83000183105469,99.91486358642578,29209800
2016-03-03,105.72000122070312,105.75,104.87000274658203,105.62999725341797,99.7260513305664,25474600
2016-03-04,105.75,106.3499984741211,104.97000122070312,105.66999816894531,99.76380920410156,31655400
2016-03-07,105.12999725341797,105.73999786376953,104.2699966430664,105.0199966430664,99.15011596679688,25861200
2016-03-08,104.30000305175781,105.20999908447266,103.97000122070312,104.1500015258789,98.32878875732422,28898500
2016-03-09,104.54000091552734,104.83999633789062,103.95999908447266,104.81999969482422,98.96131134033203,31047400
2016-03-10,105.26000213623047,105.86000061035156,103.30999755859375,104.66000366210938,98.81025695800781,44236100
2016-03-11,105.79000091552734,106.48999786376953,105.45999908447266,106.48999786376953,100.53800201416016,31454000
2016-03-14,106.08999633789062,106.91999816894531,106.05999755859375,106.66999816894531,100.7079086303711,25374900
2016-03-15,106.29000091552734,106.75,105.94999694824219,106.62999725341797,100.67015838623047,26524600
2016-03-16,106.37000274658203,107.86000061035156,106.33999633789062,107.58000183105469,101.56706237792969,31693100
2016-03-17,107.2699966430664,107.7699966430664,106.87000274658203,107.5199966430664,101.51040649414062,29623700
2016-03-18,107.45999908447266,107.63999938964844,106.80000305175781,107.37000274658203,101.66949462890625,37682300
2016-03-21,107.18000030517578,107.88999938964844,107.12000274658203,107.79000091552734,102.06722259521484,17288600
2016-03-22,107.18000030517578,108.37000274658203,107.16000366210938,108.12000274658203,102.37969207763672,18840300
2016-03-23,107.91000366210938,107.98999786376953,106.98999786376953,107.2300033569336,101.53693389892578,20912900
2016-03-24,106.70999908447266,107.29000091552734,106.52999877929688,107.26000213623047,101.56532287597656,19017300
2016-03-28,107.55999755859375,107.58000183105469,106.91999816894531,107.11000061035156,101.42329406738281,13892300
2016-03-29,106.91000366210938,108.9000015258789,106.7300033569336,108.83000183105469,103.05196380615234,29963900
2016-03-30,109.4800033569336,110.04000091552734,109.12999725341797,109.36000061035156,103.55384063720703,23807200
2016-03-31,109.27999877929688,109.69000244140625,109.02999877929688,109.19999694824219,103.40233612060547,21447200
2016-04-01,108.54000091552734,110.4000015258789,108.38999938964844,110.36000061035156,104.50074768066406,26389000
2016-04-04,110.36000061035156,110.44000244140625,109.68000030517578,109.94000244140625,104.10304260253906,17163000
2016-04-05,109.08999633789062,109.5,108.73999786376953,108.87999725341797,103.09933471679688,20107900
2016-04-06,108.98999786376953,110.70999908447266,108.98999786376953,110.66999816894531,104.79430389404297,25056000
2016-04-07,110.02999877929688,110.2300033569336,108.61000061035156,109.08000183105469,103.28870391845703,28567200
2016-04-08,109.76000213623047,110.0199966430664,108.62000274658203,109.0,103.21295928955078,22898000
2016-04-11,109.47000122070312,110.0199966430664,108.58999633789062,108.5999984741211,102.8342056274414,25772100
2016-04-12,108.68000030517578,109.72000122070312,108.0199966430664,109.51000213623047,103.69586181640625,28564100
2016-04-13,110.3499984741211,111.08000183105469,110.20999908447266,110.91000366210938,105.02155303955078,25356700
2016-04-14,110.93000030517578,111.33000183105469,110.0,110.91999816894531,105.03102111816406,17199700
2016-04-15,110.83000183105469,111.05999755859375,110.36000061035156,110.63999938964844,104.76587677001953,21353300
2016-04-18,110.31999969482422,111.2699966430664,110.25,111.2300033569336,105.3245620727539,17126100
2016-04-19,111.44000244140625,111.44000244140625,109.87999725341797,110.55000305175781,104.68065643310547,42481400
2016-04-20,110.55000305175781,111.1500015258789,110.16999816894531,110.63999938964844,104.76587677001953,18078300
2016-04-21,110.58000183105469,111.05000305175781,110.1500015258789,110.6500015258789,104.77535247802734,20216000
2016-04-22,109.20999908447266,109.72000122070312,108.12000274658203,108.9800033569336,103.19403076171875,39074000
2016-04-25,108.6500015258789,108.98999786376953,108.44999694824219,108.9800033569336,103.19403076171875,14351900
2016-04-26,109.20999908447266,109.38999938964844,108.12000274658203,108.44999694824219,102.692138671875,19118300
2016-04-27,107.33999633789062,107.83000183105469,106.69000244140625,107.58000183105469,101.86835479736328,33059800
2016-04-28,107.69999694824219,108.33000183105469,106.06999969482422,106.27999877929688,100.63734436035156,29818200
2016-04-29,106.27999877929688,106.5,104.87999725341797,105.72000122070312,100.10710144042969,67502800
2016-05-02,105.98999786376953,106.87000274658203,105.55000305175781,106.72000122070312,101.05400085449219,24813800
2016-05-03,105.95999908447266,106.44000244140625,105.44999694824219,105.7300033569336,100.11654663085938,38569400
2016-05-04,105.08999633789062,105.4800033569336,104.79000091552734,105.05000305175781,99.4726791381836,27474500
2016-05-05,105.43000030517578,105.66000366210938,104.80999755859375,105.0199966430664,99.44425964355469,20788100
2016-05-06,104.5,105.5999984741211,104.4000015258789,105.58000183105469,99.97454071044922,30758500
2016-05-09,105.58999633789062,106.37000274658203,105.54000091552734,105.87999725341797,100.25859832763672,19289600
