Date,Open,High,Low,Close,Adj Close,Volume,log_return,Direction,MA_50
2016-01-04,200.4900054931641,201.02999877929688,198.58999633789065,201.0200042724609,175.9101104736328,222353500,,0,
2016-01-05,201.3999938964844,201.8999938964844,200.0500030517578,201.3600006103516,176.2076873779297,110845800,0.0016899270077034298,1,
2016-01-06,198.33999633789065,200.05999755859372,197.6000061035156,198.82000732421875,173.98489379882812,152112600,-0.012694424235767691,0,
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789065,194.0500030517578,169.8107452392578,213436100,-0.02428405608086669,0,
2016-01-08,195.19000244140625,195.8500061035156,191.5800018310547,191.9199981689453,167.94679260253906,209817200,-0.011037264550851656,0,
2016-01-11,193.00999450683597,193.41000366210935,189.82000732421875,192.1100006103516,168.11306762695312,187941300,0.000989518826725052,1,
2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210935,169.46945190429688,172330500,0.008035935275932798,1,
2016-01-13,194.4499969482422,194.8600006103516,188.3800048828125,188.8300018310547,165.24276733398438,221168900,-0.025256914003049805,0,
2016-01-19,189.9600067138672,190.1100006103516,186.1999969482422,188.05999755859372,164.56898498535156,195244400,-0.004086101223458165,0,
2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,163.37010192871094,195772900,-0.00731154754030683,0,
2016-01-22,189.77999877929688,190.75999450683597,188.8800048828125,190.5200042724609,166.72171020507812,168319600,0.02030769803135791,1,
2016-01-25,189.9199981689453,190.1499938964844,187.41000366210935,187.63999938964844,164.20143127441406,130371700,-0.015231968150443675,0,
2016-01-26,188.4199981689453,190.52999877929688,188.0200042724609,190.1999969482422,166.44166564941406,141036800,0.013550903858818436,1,
2016-01-27,189.5800018310547,191.55999755859372,187.05999755859372,188.1300048828125,164.6302032470703,185681700,-0.010942894888797574,0,
2016-01-28,189.9600067138672,190.1999969482422,187.16000366210935,189.1100006103516,165.4878387451172,143798800,0.005195620389178154,1,
2016-01-29,190.0200042724609,193.8800048828125,189.8800048828125,193.72000122070312,169.52198791503906,210529300,0.024084964269730634,1,
2016-02-01,192.52999877929688,194.5800018310547,191.83999633789065,193.6499938964844,169.460693359375,136061600,-0.0003614493939300618,0,
2016-02-02,191.9600067138672,191.97000122070312,189.5399932861328,190.16000366210935,166.40664672851562,182564900,-0.0181865321324965,0,
2016-02-03,191.41000366210935,191.77999877929688,187.1000061035156,191.3000030517578,167.4042510986328,205054900,0.005977050088959229,1,
2016-02-04,190.7100067138672,192.75,189.9600067138672,191.6000061035156,167.66680908203125,139531800,0.001567004993329036,1,
2016-02-05,190.9900054931641,191.6699981689453,187.1999969482422,187.9499969482422,164.4727325439453,180788300,-0.019233943619154852,0,
2016-02-08,185.7700042724609,186.1199951171875,182.8000030517578,185.4199981689453,162.2587432861328,191526700,-0.013552441469451462,0,
2016-02-09,183.3600006103516,186.94000244140625,183.1999969482422,185.42999267578125,162.26747131347656,184513100,5.390053706405582e-05,1,
2016-02-10,186.41000366210935,188.33999633789065,185.1199951171875,185.2700042724609,162.1274871826172,148214100,-0.0008631692180786,0,
2016-02-11,182.33999633789065,184.1000061035156,181.08999633789065,182.8600006103516,160.0185089111328,219058900,-0.013093407548559562,0,
2016-02-12,184.9600067138672,186.6499938964844,183.9600067138672,186.6300048828125,163.31761169433594,127632400,0.02040723728401243,1,
2016-02-16,188.7700042724609,189.80999755859372,187.6300048828125,189.77999877929688,166.07411193847656,120250700,0.016737426755310383,1,
2016-02-17,191.16000366210935,193.32000732421875,191.00999450683597,192.8800048828125,168.7869110107422,136009500,0.016202759074790542,1,
2016-02-18,193.1999969482422,193.2700042724609,191.72000122070312,192.08999633789065,168.09561157226562,102343000,-0.004104266053931322,0,
2016-02-19,191.1699981689453,192.17999267578125,190.4499969482422,192.0,168.0167999267578,114793000,-0.00046862110648905744,0,
2016-02-22,193.8699951171875,194.9499969482422,193.7899932861328,194.77999877929688,170.44952392578125,103640300,0.014375338238185034,1,
2016-02-23,194.0,194.32000732421875,192.17999267578125,192.32000732421875,168.296875,111455300,-0.012710020835624369,0,
2016-02-24,190.6300048828125,193.52999877929688,189.32000732421875,193.1999969482422,169.06689453125,150812200,0.0045652165522275185,1,
2016-02-25,193.72999572753903,195.5500030517578,192.8300018310547,195.5399932861328,171.11465454101562,110728300,0.01203902175994836,1,
2016-02-26,196.57000732421875,196.67999267578125,194.8999938964844,195.08999633789065,170.72085571289062,129833700,-0.0023039559647322493,0,
2016-02-29,195.1100006103516,196.22999572753903,193.3300018310547,193.55999755859372,169.3819580078125,125918100,-0.007873442465843724,0,
2016-03-01,195.00999450683597,198.2100067138672,194.4499969482422,198.1100006103516,173.3635711669922,141799700,0.023234905755165337,1,
2016-03-02,197.7400054931641,199.05999755859372,197.25,199.0,174.14244079589844,102415000,0.004482389657384878,1,
2016-03-03,198.7899932861328,199.8000030517578,198.1100006103516,199.77999877929688,174.8249969482422,95172200,0.003911930269274466,1,
2016-03-04,200.00999450683597,201.3500061035156,199.02999877929688,200.42999267578125,175.393798828125,129293600,0.003248267069200911,1,
2016-03-07,199.33999633789065,201.07000732421875,199.25,200.58999633789065,175.5338134765625,100219000,0.0007979835169489941,1,
2016-03-08,199.32000732421875,199.9199981689453,198.2100067138672,198.3999938964844,173.6173858642578,123974900,-0.010977841492832026,0,
2016-03-09,199.3600006103516,199.7899932861328,198.42999267578125,199.3800048828125,174.47496032714844,94801200,0.004927411997454617,1,
2016-03-10,199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,174.61497497558594,156838700,0.0008021077540981509,1,
2016-03-11,201.25999450683597,202.80999755859372,199.5200042724609,202.75999450683597,177.43275451660156,137964500,0.016008302673559786,1,
2016-03-14,202.16000366210935,203.0399932861328,201.7700042724609,202.5,177.2052459716797,73612000,-0.0012830999656031283,0,
2016-03-15,201.3600006103516,202.52999877929688,201.0500030517578,202.1699981689453,176.9164581298828,93169100,-0.00163096797736353,0,
2016-03-16,201.6000061035156,203.82000732421875,201.5500030517578,203.33999633789065,177.94033813476562,129303200,0.005770518268001061,1,
2016-03-17,203.2400054931641,205.22999572753903,202.7700042724609,204.6300048828125,179.06922912597656,134278500,0.006324057359170788,1,
2016-03-18,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,179.77285766601562,138372400,-0.0012224641214868177,0,194.04720001220704
2016-03-21,204.07000732421875,204.94000244140625,203.8000030517578,204.6699981689453,180.02792358398438,72926700,0.001417886970066765,1,194.12019989013672
2016-03-22,203.75999450683597,205.22999572753903,203.57000732421875,204.55999755859372,179.9311981201172,97471900,-0.0005375979969665607,0,194.18419982910157
2016-03-23,204.1100006103516,204.3300018310547,203.00999450683597,203.2100067138672,178.74374389648438,81052500,-0.006621358917105429,0,194.27199981689452
2016-03-24,202.0,203.16000366210935,201.7400054931641,203.1199951171875,178.66458129882812,84360900,-0.00044304677354087214,0,194.45339965820312
2016-03-28,203.6100006103516,203.8600006103516,202.7100067138672,203.2400054931641,178.77003479003906,62408200,0.0005906603961287608,1,194.6797998046875
2016-03-29,202.75999450683597,205.25,202.3999938964844,205.1199951171875,180.4237365722656,92922900,0.00920757617414357,1,194.93999969482422
2016-03-30,206.3000030517578,206.8699951171875,205.58999633789065,206.0200042724609,181.21539306640625,86365300,0.004378122265993314,1,195.18719970703125
2016-03-31,205.91000366210935,206.41000366210935,205.3300018310547,205.5200042724609,180.775634765625,94584100,-0.0024298986034664554,0,195.52099975585938
2016-04-01,204.3500061035156,207.13999938964844,203.97999572753903,206.9199981689453,182.0070343017578,114423500,0.006788862696050751,1,195.8981997680664
2016-04-04,206.8300018310547,207.07000732421875,205.88999938964844,206.25,181.417724609375,63497000,-0.0032432110714291375,0,196.28939971923828
2016-04-05,204.6699981689453,206.25999450683597,203.88999938964844,204.19000244140625,179.60572814941406,99662200,-0.010038080323305401,0,196.5627996826172
2016-04-06,204.19000244140625,206.4900054931641,203.97999572753903,206.4199981689453,181.56719970703125,91839800,0.010861974375772835,1,196.93839965820314
2016-04-07,205.13999938964844,205.55999755859372,203.08999633789065,203.9499969482422,179.39459228515625,113859000,-0.012038068466954956,0,197.21339965820312
2016-04-08,205.33999633789065,205.8500061035156,203.8699951171875,204.5,179.87838745117188,95040600,0.0026931246825536883,1,197.54079956054687
2016-04-11,205.25,206.07000732421875,203.91000366210935,204.0200042724609,179.45619201660156,83757500,-0.002349926287101038,0,197.83899963378906
2016-04-12,204.22000122070312,206.25,203.6999969482422,205.9199981689453,181.1274871826172,115350600,0.009269685759992907,1,198.08299957275392
2016-04-13,207.0,208.1000061035156,206.83999633789065,208.0,182.95703125,96336400,0.010050344745569607,1,198.36999969482423
2016-04-14,208.07000732421875,208.6000061035156,207.6000061035156,208.00999450683597,182.9658050537109,65212900,4.804935924548337e-05,1,198.72699951171876
2016-04-15,208.00999450683597,208.1699981689453,207.3999938964844,207.77999877929688,182.76351928710935,75761600,-0.0011063072931568401,0,199.05659942626954
2016-04-18,207.77999877929688,209.27999877929688,207.0,209.2400054931641,184.04769897460935,82531000,0.007002122987938292,1,199.4093994140625
2016-04-19,209.7400054931641,210.1999969482422,208.94000244140625,209.8999938964844,184.62823486328125,88316100,0.0031492529930353965,1,199.84839935302733
2016-04-20,209.9499969482422,210.9199981689453,209.38999938964844,210.1000061035156,184.80419921875,81100300,0.0009524391531005747,1,200.34199951171874
2016-04-21,210.1199951171875,210.25,208.6499938964844,208.97000122070312,183.81021118164065,85695000,-0.0053929300679507845,0,200.8127996826172
2016-04-22,208.5500030517578,209.2899932861328,207.91000366210935,208.97000122070312,183.81021118164065,99251700,0.0,0,201.28679962158202
2016-04-25,208.25999450683597,208.66000366210935,207.5399932861328,208.6100006103516,183.4935302734375,66166500,-0.0017242238515328466,0,201.80179962158203
2016-04-26,209.0399932861328,209.5200042724609,208.3600006103516,208.9199981689453,183.7662353515625,75864200,0.0014849118217189086,1,202.24759948730468
2016-04-27,208.47000122070312,209.80999755859372,208.0500030517578,209.3500061035156,184.14450073242188,77329400,0.002056126816036358,1,202.63899963378907
2016-04-28,208.4600067138672,209.75999450683597,206.9600067138672,207.4499969482422,182.4732208251953,97216200,-0.009117189551686819,0,202.93039947509766
2016-04-29,206.72000122070312,207.1300048828125,205.02999877929688,206.3300018310547,181.4880828857422,142424100,-0.005413494396528191,0,203.21519958496094
2016-05-02,206.9199981689453,208.17999267578125,206.41000366210935,207.97000122070312,182.9306182861328,62188000,0.007917006727903951,1,203.534599609375
2016-05-03,206.5200042724609,206.8000030517578,205.27999877929688,206.16000366210935,181.3385467529297,106422100,-0.008741260291898697,0,203.76219970703124
2016-05-04,204.9900054931641,205.8500061035156,204.4199981689453,205.00999450683597,180.3270263671875,92243800,-0.00559385246567411,0,204.01599945068358
2016-05-05,205.55999755859372,205.97999572753903,204.47000122070312,204.97000122070312,180.29177856445312,67619200,-0.0001950987203106353,0,204.25139953613282
2016-05-06,204.05999755859372,205.7700042724609,203.8800048828125,205.72000122070312,180.95152282714844,89315000,0.003652393918966363,1,204.4549996948242
2016-05-09,205.57000732421875,206.3999938964844,205.3600006103516,205.88999938964844,181.1010589599609,74374900,0.0008260157836741845,1,204.67099975585938
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,183.3528289794922,77472200,0.012357147062368385,1,204.96879974365234
2016-05-11,207.91000366210935,208.5399932861328,206.5,206.5,181.63758850097656,81727000,-0.009398777285479427,0,205.1365997314453
2016-05-12,207.2899932861328,207.4900054931641,205.3699951171875,206.55999755859372,181.69039916992188,89586300,0.0002905028778884563,1,205.2877996826172
2016-05-13,206.2100067138672,206.8600006103516,204.3800048828125,204.75999450683597,180.10708618164062,96474600,-0.008752380516923421,0,205.38739959716796
2016-05-16,204.9600067138672,207.33999633789065,204.88999938964844,206.77999877929688,181.8839263916016,77486800,0.00981688549310385,1,205.51439971923827
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753903,204.8500061035156,180.18630981445312,114924900,-0.009377386467228658,0,205.5995999145508
