Date,Open,High,Low,Close,Adj Close,Volume,Sector,Ticker
2016-01-04,85.87999725341797,86.04000091552734,84.91999816894531,85.29000091552734,85.29000091552734,13300,Commodities,PPLT
2016-01-05,86.0,86.19000244140625,85.5999984741211,85.70999908447266,85.70999908447266,8600,Commodities,PPLT
2016-01-06,84.5999984741211,85.05000305175781,84.30999755859375,84.8499984741211,84.8499984741211,9500,Commodities,PPLT
2016-01-07,84.25,84.9000015258789,83.69999694824219,84.81999969482422,84.81999969482422,23700,Commodities,PPLT
2016-01-08,85.05000305175781,85.19999694824219,84.5999984741211,85.0,85.0,10600,Commodities,PPLT
2016-01-11,82.66000366210938,82.66000366210938,81.33000183105469,81.58999633789062,81.58999633789062,128800,Commodities,PPLT
2016-01-12,81.48999786376953,81.48999786376953,80.51000213623047,80.62999725341797,80.62999725341797,37100,Commodities,PPLT
2016-01-13,81.30000305175781,82.38999938964844,81.30000305175781,81.88999938964844,81.88999938964844,16700,Commodities,PPLT
2016-01-14,80.69999694824219,81.19000244140625,80.0999984741211,80.55999755859375,80.55999755859375,18100,Commodities,PPLT
2016-01-15,81.0,81.13999938964844,79.5,79.97000122070312,79.97000122070312,29700,Commodities,PPLT
2016-01-19,80.48999786376953,80.48999786376953,79.88999938964844,79.98999786376953,79.98999786376953,74300,Commodities,PPLT
2016-01-20,79.25,79.43000030517578,78.5999984741211,79.41000366210938,79.41000366210938,48900,Commodities,PPLT
2016-01-21,78.80000305175781,79.12999725341797,78.30000305175781,79.12999725341797,79.12999725341797,22800,Commodities,PPLT
2016-01-22,80.6500015258789,81.06999969482422,79.9000015258789,80.19999694824219,80.19999694824219,15000,Commodities,PPLT
2016-01-25,82.94999694824219,83.19999694824219,82.61000061035156,82.70999908447266,82.70999908447266,34300,Commodities,PPLT
2016-01-26,83.70999908447266,84.61000061035156,83.55000305175781,84.61000061035156,84.61000061035156,37300,Commodities,PPLT
2016-01-27,84.73999786376953,85.19999694824219,84.37000274658203,84.94000244140625,84.94000244140625,27300,Commodities,PPLT
2016-01-28,84.30000305175781,84.30999755859375,83.19000244140625,83.4800033569336,83.4800033569336,32400,Commodities,PPLT
2016-01-29,83.4000015258789,84.30000305175781,83.4000015258789,83.97000122070312,83.97000122070312,17700,Commodities,PPLT
2016-02-01,83.88999938964844,84.30000305175781,83.62999725341797,83.91999816894531,83.91999816894531,19700,Commodities,PPLT
