Date,Open,High,Low,Close,Adj Close,Volume,Sector,Ticker
2023-01-03,48.81999969482422,48.81999969482422,48.259498596191406,48.259498596191406,48.259498596191406,676,Commodities,JJU
2023-01-04,47.5099983215332,47.5099983215332,46.90999984741211,47.331600189208984,47.331600189208984,1086,Commodities,JJU
2023-01-05,47.29999923706055,47.29999923706055,47.16529846191406,47.16529846191406,47.16529846191406,1472,Commodities,JJU
2023-01-06,47.13999938964844,48.24509811401367,47.13999938964844,48.24509811401367,48.24509811401367,21156,Commodities,JJU
2023-01-09,50.439998626708984,50.88999938964844,50.439998626708984,50.724998474121094,50.724998474121094,620,Commodities,JJU
2023-01-10,51.5,51.5,50.86000061035156,51.41579818725586,51.41579818725586,4189,Commodities,JJU
2023-01-11,52.0,52.369998931884766,51.977500915527344,51.977500915527344,51.977500915527344,4373,Commodities,JJU
2023-01-12,52.25,53.63999938964844,52.095001220703125,53.474098205566406,53.474098205566406,13838,Commodities,JJU
2023-01-13,53.91999816894531,54.349998474121094,53.52000045776367,54.11000061035156,54.11000061035156,9035,Commodities,JJU
2023-01-17,54.849998474121094,54.904998779296875,54.45000076293945,54.88999938964844,54.88999938964844,4291,Commodities,JJU
2023-01-18,56.10599899291992,56.10599899291992,54.150001525878906,54.97999954223633,54.97999954223633,2519,Commodities,JJU
2023-01-19,53.96009826660156,54.29899978637695,53.96009826660156,54.29899978637695,54.29899978637695,527,Commodities,JJU
2023-01-20,53.939998626708984,54.70000076293945,53.93000030517578,54.4099006652832,54.4099006652832,818,Commodities,JJU
2023-01-23,55.045101165771484,55.045101165771484,55.045101165771484,55.045101165771484,55.045101165771484,244,Commodities,JJU
2023-01-24,55.369998931884766,55.939998626708984,55.36970138549805,55.939998626708984,55.939998626708984,49966,Commodities,JJU
2023-01-25,55.61000061035156,55.66999816894531,55.44200134277344,55.61000061035156,55.61000061035156,7117,Commodities,JJU
2023-01-26,56.220001220703125,56.220001220703125,55.197601318359375,55.44990158081055,55.44990158081055,3155,Commodities,JJU
2023-01-27,55.56999969482422,55.56999969482422,54.560001373291016,54.70000076293945,54.70000076293945,4575,Commodities,JJU
2023-01-30,54.75,54.75,52.959999084472656,53.20000076293945,53.20000076293945,3488,Commodities,JJU
2023-01-31,53.400001525878906,55.470001220703125,53.400001525878906,55.275001525878906,55.275001525878906,19091,Commodities,JJU
2023-02-01,55.33000183105469,55.33000183105469,54.150001525878906,54.744998931884766,54.744998931884766,2485,Commodities,JJU
2023-02-02,54.7599983215332,54.7599983215332,54.02000045776367,54.24639892578125,54.24639892578125,735,Commodities,JJU
2023-02-03,53.79999923706055,53.79999923706055,53.369998931884766,53.58760070800781,53.58760070800781,352,Commodities,JJU
2023-02-06,54.54999923706055,54.54999923706055,52.119998931884766,53.05500030517578,53.05500030517578,4085,Commodities,JJU
2023-02-07,53.0,53.0,52.790000915527344,52.98500061035156,52.98500061035156,374,Commodities,JJU
