Date,Open,High,Low,Close,Adj Close,Volume,Sector,Ticker
2016-01-04,109.44999694824219,109.5999984741211,108.12000274658203,109.5,103.23031616210938,50807600,Technology,QQQ
2016-01-05,110.04000091552734,110.18000030517578,108.80000305175781,109.30999755859375,103.05119323730469,38795200,Technology,QQQ
2016-01-06,107.41000366210938,108.88999938964844,107.41000366210938,108.26000213623047,102.06131744384766,41891100,Technology,QQQ
2016-01-07,105.94999694824219,107.29000091552734,104.80999755859375,104.87000274658203,98.86538696289062,61386300,Technology,QQQ
2016-01-08,105.62999725341797,106.29000091552734,103.9000015258789,104.01000213623047,98.0546646118164,69344000,Technology,QQQ
2016-01-11,104.75,105.05999755859375,102.7300033569336,104.33000183105469,98.35633850097656,50024100,Technology,QQQ
2016-01-12,105.33000183105469,106.08000183105469,104.08000183105469,105.54000091552734,99.49703216552734,46734200,Technology,QQQ
2016-01-13,105.97000122070312,106.2300033569336,101.73999786376953,101.9000015258789,96.06549072265625,69870700,Technology,QQQ
2016-01-14,102.30000305175781,104.9800033569336,100.66999816894531,104.06999969482422,98.11121368408203,78445700,Technology,QQQ
2016-01-15,100.62000274658203,101.94000244140625,99.51000213623047,100.83999633789062,95.06614685058594,91443900,Technology,QQQ
2016-01-19,102.20999908447266,102.37000274658203,99.87999725341797,101.05999755859375,95.27355194091797,56563800,Technology,QQQ
2016-01-20,99.47000122070312,101.83000183105469,97.25,100.75,94.9813003540039,86675000,Technology,QQQ
2016-01-21,101.18000030517578,102.3499984741211,99.81999969482422,100.8499984741211,95.07559204101562,61660100,Technology,QQQ
2016-01-22,102.87999725341797,103.80999755859375,102.52999877929688,103.7699966430664,97.82838439941406,42229800,Technology,QQQ
2016-01-25,103.4000015258789,103.98999786376953,102.13999938964844,102.2300033569336,96.37657928466797,38881500,Technology,QQQ
2016-01-26,102.66000366210938,103.58999633789062,101.76000213623047,103.1500015258789,97.24388885498047,36143900,Technology,QQQ
2016-01-27,102.55000305175781,102.98999786376953,100.1500015258789,100.58000183105469,94.82105255126953,54524700,Technology,QQQ
2016-01-28,102.25,102.29000091552734,100.26000213623047,102.0,96.15973663330078,47641500,Technology,QQQ
2016-01-29,101.97000122070312,104.16999816894531,101.94000244140625,104.12999725341797,98.16780090332031,54245100,Technology,QQQ
2016-02-01,103.62999725341797,104.80000305175781,103.2300033569336,104.41000366210938,98.43174743652344,32750300,Technology,QQQ
2016-02-02,103.93000030517578,103.97000122070312,101.83999633789062,102.1500015258789,96.3011474609375,44928100,Technology,QQQ
2016-02-03,102.83000183105469,102.83000183105469,99.87999725341797,101.66000366210938,95.83921813964844,61572900,Technology,QQQ
2016-02-04,101.38999938964844,102.45999908447266,100.44000244140625,101.6500015258789,95.82977294921875,49321600,Technology,QQQ
2016-02-05,101.29000091552734,101.33000183105469,97.72000122070312,98.12000274658203,92.50192260742188,70749900,Technology,QQQ
2016-02-08,96.29000091552734,97.05000305175781,94.83999633789062,96.62000274658203,91.08778381347656,91673100,Technology,QQQ
2016-02-09,95.33000183105469,97.77999877929688,95.18000030517578,96.31999969482422,90.80496215820312,73778400,Technology,QQQ
2016-02-10,97.43000030517578,98.69000244140625,96.62000274658203,96.69000244140625,91.15377807617188,59421700,Technology,QQQ
2016-02-11,95.45999908447266,97.31999969482422,95.19000244140625,96.55000305175781,91.02178955078125,76839200,Technology,QQQ
2016-02-12,97.63999938964844,98.12000274658203,96.7300033569336,98.0199966430664,92.40760803222656,49186500,Technology,QQQ
2016-02-16,99.47000122070312,100.2300033569336,98.8499984741211,100.2300033569336,94.49107360839844,40565900,Technology,QQQ
2016-02-17,100.95999908447266,102.63999938964844,100.69999694824219,102.5,96.63111114501953,41766500,Technology,QQQ
2016-02-18,102.81999969482422,102.83999633789062,101.19999694824219,101.33000183105469,95.52810668945312,38991500,Technology,QQQ
2016-02-19,100.83999633789062,101.94000244140625,100.62000274658203,101.62999725341797,95.81094360351562,28257900,Technology,QQQ
2016-02-22,102.58000183105469,103.37999725341797,102.4800033569336,103.27999877929688,97.36644744873047,23979100,Technology,QQQ
2016-02-23,102.68000030517578,102.95999908447266,101.51000213623047,101.58000183105469,95.7637710571289,29869700,Technology,QQQ
2016-02-24,100.38999938964844,102.68000030517578,99.7699966430664,102.55000305175781,96.6782455444336,40739100,Technology,QQQ
2016-02-25,102.76000213623047,103.55999755859375,101.83999633789062,103.55999755859375,97.63040924072266,29389300,Technology,QQQ
2016-02-26,104.3499984741211,104.37000274658203,103.18000030517578,103.43000030517578,97.50786590576172,30925000,Technology,QQQ
2016-02-29,103.33000183105469,104.0999984741211,102.5,102.5,96.63111114501953,27553900,Technology,QQQ
2016-03-01,103.4800033569336,105.79000091552734,103.16000366210938,105.79000091552734,99.73274993896484,37699800,Technology,QQQ
2016-03-02,105.66000366210938,105.8499984741211,105.01000213623047,105.83000183105469,99.77045440673828,29209800,Technology,QQQ
2016-03-03,105.72000122070312,105.75,104.87000274658203,105.62999725341797,99.58190155029297,25474600,Technology,QQQ
2016-03-04,105.75,106.3499984741211,104.97000122070312,105.66999816894531,99.61961364746094,31655400,Technology,QQQ
2016-03-07,105.12999725341797,105.73999786376953,104.2699966430664,105.0199966430664,99.00682067871094,25861200,Technology,QQQ
2016-03-08,104.30000305175781,105.20999908447266,103.97000122070312,104.1500015258789,98.18663024902344,28898500,Technology,QQQ
2016-03-09,104.54000091552734,104.83999633789062,103.95999908447266,104.81999969482422,98.81827545166016,31047400,Technology,QQQ
2016-03-10,105.26000213623047,105.86000061035156,103.30999755859375,104.66000366210938,98.66744232177734,44236100,Technology,QQQ
2016-03-11,105.79000091552734,106.48999786376953,105.45999908447266,106.48999786376953,100.39266204833984,31454000,Technology,QQQ
2016-03-14,106.08999633789062,106.91999816894531,106.05999755859375,106.66999816894531,100.56233215332031,25374900,Technology,QQQ
2016-03-15,106.29000091552734,106.75,105.94999694824219,106.62999725341797,100.52464294433594,26524600,Technology,QQQ
2016-03-16,106.37000274658203,107.86000061035156,106.33999633789062,107.58000183105469,101.42024993896484,31693100,Technology,QQQ
2016-03-17,107.2699966430664,107.7699966430664,106.87000274658203,107.5199966430664,101.3636703491211,29623700,Technology,QQQ
2016-03-18,107.45999908447266,107.63999938964844,106.80000305175781,107.37000274658203,101.52253723144531,37682300,Technology,QQQ
2016-03-21,107.18000030517578,107.88999938964844,107.12000274658203,107.79000091552734,101.91967010498047,17288600,Technology,QQQ
2016-03-22,107.18000030517578,108.37000274658203,107.16000366210938,108.12000274658203,102.2316665649414,18840300,Technology,QQQ
2016-03-23,107.91000366210938,107.98999786376953,106.98999786376953,107.2300033569336,101.39017486572266,20912900,Technology,QQQ
2016-03-24,106.70999908447266,107.29000091552734,106.52999877929688,107.26000213623047,101.41851806640625,19017300,Technology,QQQ
2016-03-28,107.55999755859375,107.58000183105469,106.91999816894531,107.11000061035156,101.27668762207031,13892300,Technology,QQQ
2016-03-29,106.91000366210938,108.9000015258789,106.7300033569336,108.83000183105469,102.90302276611328,29963900,Technology,QQQ
2016-03-30,109.4800033569336,110.04000091552734,109.12999725341797,109.36000061035156,103.40413665771484,23807200,Technology,QQQ
2016-03-31,109.27999877929688,109.69000244140625,109.02999877929688,109.19999694824219,103.25287628173828,21447200,Technology,QQQ
2016-04-01,108.54000091552734,110.4000015258789,108.38999938964844,110.36000061035156,104.34967803955078,26389000,Technology,QQQ
2016-04-04,110.36000061035156,110.44000244140625,109.68000030517578,109.94000244140625,103.95259094238281,17163000,Technology,QQQ
2016-04-05,109.08999633789062,109.5,108.73999786376953,108.87999725341797,102.9502944946289,20107900,Technology,QQQ
2016-04-06,108.98999786376953,110.70999908447266,108.98999786376953,110.66999816894531,104.64282989501953,25056000,Technology,QQQ
2016-04-07,110.02999877929688,110.2300033569336,108.61000061035156,109.08000183105469,103.13941955566406,28567200,Technology,QQQ
2016-04-08,109.76000213623047,110.0199966430664,108.62000274658203,109.0,103.06375122070312,22898000,Technology,QQQ
2016-04-11,109.47000122070312,110.0199966430664,108.58999633789062,108.5999984741211,102.685546875,25772100,Technology,QQQ
2016-04-12,108.68000030517578,109.72000122070312,108.0199966430664,109.51000213623047,103.54598236083984,28564100,Technology,QQQ
2016-04-13,110.3499984741211,111.08000183105469,110.20999908447266,110.91000366210938,104.8697509765625,25356700,Technology,QQQ
2016-04-14,110.93000030517578,111.33000183105469,110.0,110.91999816894531,104.87918853759766,17199700,Technology,QQQ
2016-04-15,110.83000183105469,111.05999755859375,110.36000061035156,110.63999938964844,104.61444854736328,21353300,Technology,QQQ
2016-04-18,110.31999969482422,111.2699966430664,110.25,111.2300033569336,105.17232513427734,17126100,Technology,QQQ
2016-04-19,111.44000244140625,111.44000244140625,109.87999725341797,110.55000305175781,104.52934265136719,42481400,Technology,QQQ
2016-04-20,110.55000305175781,111.1500015258789,110.16999816894531,110.63999938964844,104.61444854736328,18078300,Technology,QQQ
2016-04-21,110.58000183105469,111.05000305175781,110.1500015258789,110.6500015258789,104.62389373779297,20216000,Technology,QQQ
2016-04-22,109.20999908447266,109.72000122070312,108.12000274658203,108.9800033569336,103.04483795166016,39074000,Technology,QQQ
2016-04-25,108.6500015258789,108.98999786376953,108.44999694824219,108.9800033569336,103.04483795166016,14351900,Technology,QQQ
2016-04-26,109.20999908447266,109.38999938964844,108.12000274658203,108.44999694824219,102.543701171875,19118300,Technology,QQQ
2016-04-27,107.33999633789062,107.83000183105469,106.69000244140625,107.58000183105469,101.7210922241211,33059800,Technology,QQQ
2016-04-28,107.69999694824219,108.33000183105469,106.06999969482422,106.27999877929688,100.49190521240234,29818200,Technology,QQQ
2016-04-29,106.27999877929688,106.5,104.87999725341797,105.72000122070312,99.96238708496094,67502800,Technology,QQQ
2016-05-02,105.98999786376953,106.87000274658203,105.55000305175781,106.72000122070312,100.90792083740234,24813800,Technology,QQQ
2016-05-03,105.95999908447266,106.44000244140625,105.44999694824219,105.7300033569336,99.97185516357422,38569400,Technology,QQQ
2016-05-04,105.08999633789062,105.4800033569336,104.79000091552734,105.05000305175781,99.32890319824219,27474500,Technology,QQQ
2016-05-05,105.43000030517578,105.66000366210938,104.80999755859375,105.0199966430664,99.30049133300781,20788100,Technology,QQQ
2016-05-06,104.5,105.5999984741211,104.4000015258789,105.58000183105469,99.83000946044922,30758500,Technology,QQQ
2016-05-09,105.58999633789062,106.37000274658203,105.54000091552734,105.87999725341797,100.11367797851562,19289600,Technology,QQQ
2016-05-10,106.26000213623047,107.37999725341797,106.06999969482422,107.33000183105469,101.48471069335938,21178900,Technology,QQQ
2016-05-11,107.16999816894531,107.48999786376953,106.33000183105469,106.36000061035156,100.56753540039062,20966300,Technology,QQQ
2016-05-12,106.61000061035156,106.73999786376953,105.13999938964844,105.88999938964844,100.1231460571289,29196300,Technology,QQQ
2016-05-13,105.80000305175781,106.44999694824219,105.29000091552734,105.5,99.75439453125,21059300,Technology,QQQ
2016-05-16,105.66000366210938,107.20999908447266,105.55999755859375,106.81999969482422,101.00247192382812,18311900,Technology,QQQ
2016-05-17,106.7300033569336,107.04000091552734,105.19999694824219,105.4800033569336,99.73546600341797,29932700,Technology,QQQ
2016-05-18,105.23999786376953,106.43000030517578,105.04000091552734,105.86000061035156,100.09477233886719,27524400,Technology,QQQ
2016-05-19,105.44999694824219,105.70999908447266,104.54000091552734,105.30999755859375,99.5747299194336,27334600,Technology,QQQ
2016-05-20,105.7300033569336,106.9000015258789,105.66999816894531,106.47000122070312,100.67153930664062,29549600,Technology,QQQ
2016-05-23,106.58999633789062,106.97000122070312,106.2300033569336,106.33000183105469,100.5391616821289,15729800,Technology,QQQ
2016-05-24,106.91999816894531,108.58999633789062,106.88999938964844,108.45999908447266,102.55317687988281,29931300,Technology,QQQ
2016-05-25,108.87000274658203,109.56999969482422,108.68000030517578,109.23999786376953,103.29068756103516,37951700,Technology,QQQ
2016-05-26,109.3499984741211,109.69999694824219,109.08999633789062,109.55999755859375,103.59325408935547,21885900,Technology,QQQ
2016-05-27,109.62999725341797,110.13999938964844,109.61000061035156,110.12999725341797,104.13221740722656,19870000,Technology,QQQ
2016-05-31,110.27999877929688,110.51000213623047,109.77999877929688,110.33999633789062,104.33077239990234,24366100,Technology,QQQ
2016-06-01,110.0,110.5999984741211,109.91000366210938,110.3499984741211,104.3402328491211,19571500,Technology,QQQ
2016-06-02,110.12999725341797,110.58999633789062,109.52999877929688,110.58000183105469,104.55773162841797,15696600,Technology,QQQ
2016-06-03,110.37000274658203,110.41999816894531,109.33999633789062,110.05999755859375,104.06602478027344,20269900,Technology,QQQ
2016-06-06,110.26000213623047,110.75,110.06999969482422,110.45999908447266,104.44425201416016,12502400,Technology,QQQ
2016-06-07,110.5199966430664,110.62999725341797,110.12999725341797,110.18000030517578,104.17949676513672,12184300,Technology,QQQ
2016-06-08,110.37000274658203,110.5999984741211,109.95999908447266,110.37000274658203,104.35913848876953,14568700,Technology,QQQ
2016-06-09,109.91999816894531,110.30999755859375,109.70999908447266,110.19000244140625,104.18895721435547,17571600,Technology,QQQ
2016-06-10,109.19000244140625,109.4000015258789,108.55999755859375,108.94000244140625,103.00702667236328,32965000,Technology,QQQ
2016-06-13,108.31999969482422,108.93000030517578,107.88999938964844,108.02999877929688,102.14662170410156,25154700,Technology,QQQ
2016-06-14,107.73999786376953,108.41999816894531,107.23999786376953,108.02999877929688,102.14662170410156,24588500,Technology,QQQ
2016-06-15,108.29000091552734,108.44000244140625,107.54000091552734,107.72000122070312,101.85346984863281,24605700,Technology,QQQ
2016-06-16,107.19000244140625,108.13999938964844,106.5,108.04000091552734,102.15604400634766,32079900,Technology,QQQ
2016-06-17,107.52999877929688,107.68000030517578,106.23999786376953,106.48999786376953,100.95864868164062,29208800,Technology,QQQ
2016-06-20,107.7300033569336,108.23999786376953,107.08000183105469,107.16000366210938,101.59385681152344,20562800,Technology,QQQ
2016-06-21,107.30000305175781,107.72000122070312,107.0999984741211,107.5,101.91617584228516,22804100,Technology,QQQ
2016-06-22,107.55999755859375,108.19000244140625,107.1500015258789,107.23999786376953,101.669677734375,22724200,Technology,QQQ
2016-06-23,108.06999969482422,108.79000091552734,107.62000274658203,108.7699966430664,103.12022399902344,18714200,Technology,QQQ
2016-06-24,104.9000015258789,106.5,104.05999755859375,104.29000091552734,98.8729248046875,68012700,Technology,QQQ
2016-06-27,103.5999984741211,103.5999984741211,101.75,102.22000122070312,96.91043853759766,48222600,Technology,QQQ
2016-06-28,103.3499984741211,104.51000213623047,103.30000305175781,104.45999908447266,99.03408813476562,28260600,Technology,QQQ
2016-06-29,105.27999877929688,106.52999877929688,105.2300033569336,106.30999755859375,100.78800964355469,31356700,Technology,QQQ
2016-06-30,106.48999786376953,107.61000061035156,106.12999725341797,107.54000091552734,101.95410919189453,36300800,Technology,QQQ
2016-07-01,107.48999786376953,108.4800033569336,107.44999694824219,108.08000183105469,102.46604919433594,19902800,Technology,QQQ
2016-07-05,107.51000213623047,107.66000366210938,106.83999633789062,107.41999816894531,101.8403549194336,21167900,Technology,QQQ
2016-07-06,106.91000366210938,108.3499984741211,106.56999969482422,108.30000305175781,102.67462158203125,24579300,Technology,QQQ
2016-07-07,108.4000015258789,108.86000061035156,108.11000061035156,108.62000274658203,102.97803497314453,19161700,Technology,QQQ
2016-07-08,109.19999694824219,110.36000061035156,109.0199966430664,110.30000305175781,104.57075500488281,29457900,Technology,QQQ
2016-07-11,110.66999816894531,111.33999633789062,110.66000366210938,110.93000030517578,105.16802215576172,20218500,Technology,QQQ
2016-07-12,111.61000061035156,111.79000091552734,111.33999633789062,111.48999786376953,105.69892120361328,21906100,Technology,QQQ
2016-07-13,111.75,111.81999969482422,111.20999908447266,111.22000122070312,105.44296264648438,21107800,Technology,QQQ
2016-07-14,111.95999908447266,112.19000244140625,111.69999694824219,111.9800033569336,106.16346740722656,20871000,Technology,QQQ
2016-07-15,112.23999786376953,112.30000305175781,111.55000305175781,111.80000305175781,105.99282836914062,17999300,Technology,QQQ
2016-07-18,111.87000274658203,112.73999786376953,111.8499984741211,112.54000091552734,106.69438171386719,20713900,Technology,QQQ
2016-07-19,112.1500015258789,112.4800033569336,111.93000030517578,112.12999725341797,106.30569458007812,18936700,Technology,QQQ
2016-07-20,112.73999786376953,113.6500015258789,112.5999984741211,113.44000244140625,107.54765319824219,24997900,Technology,QQQ
2016-07-21,113.5199966430664,113.73999786376953,112.87000274658203,113.18000030517578,107.3011245727539,18885400,Technology,QQQ
2016-07-22,113.26000213623047,113.77999877929688,112.91000366210938,113.6500015258789,107.74675750732422,20003400,Technology,QQQ
2016-07-25,113.55999755859375,113.69000244140625,113.27999877929688,113.66000366210938,107.75619506835938,12968100,Technology,QQQ
2016-07-26,113.62000274658203,114.19999694824219,113.22000122070312,113.79000091552734,107.87947082519531,21223800,Technology,QQQ
2016-07-27,114.75,114.87999725341797,114.0999984741211,114.58000183105469,108.62842559814453,27646100,Technology,QQQ
2016-07-28,114.76000213623047,115.11000061035156,114.4000015258789,114.9800033569336,109.00765228271484,16939700,Technology,QQQ
2016-07-29,115.23999786376953,115.54000091552734,114.87000274658203,115.2300033569336,109.24467468261719,22385300,Technology,QQQ
2016-08-01,115.30999755859375,116.12999725341797,115.16999816894531,115.83999633789062,109.82296752929688,13990100,Technology,QQQ
2016-08-02,115.66999816894531,115.7699966430664,114.22000122070312,114.95999908447266,108.98870849609375,21278400,Technology,QQQ
2016-08-03,114.87000274658203,115.3499984741211,114.80000305175781,115.33999633789062,109.34894561767578,15011300,Technology,QQQ
2016-08-04,115.30000305175781,115.77999877929688,115.02999877929688,115.66999816894531,109.66180419921875,12835300,Technology,QQQ
2016-08-05,116.26000213623047,117.04000091552734,116.12999725341797,116.77999877929688,110.71412658691406,23196600,Technology,QQQ
2016-08-08,116.83999633789062,116.87000274658203,116.27999877929688,116.6500015258789,110.59091186523438,12358200,Technology,QQQ
2016-08-09,116.73999786376953,117.29000091552734,116.66999816894531,116.91999816894531,110.84687805175781,13276500,Technology,QQQ
2016-08-10,116.98999786376953,117.0199966430664,116.30999755859375,116.62000274658203,110.56245422363281,14688400,Technology,QQQ
2016-08-11,117.0199966430664,117.37000274658203,116.77999877929688,117.12000274658203,111.03650665283203,12969800,Technology,QQQ
2016-08-12,116.91999816894531,117.20999908447266,116.79000091552734,117.19999694824219,111.1123275756836,19379000,Technology,QQQ
2016-08-15,117.3499984741211,117.97000122070312,117.30999755859375,117.69999694824219,111.58635711669922,11777800,Technology,QQQ
2016-08-16,117.4800033569336,117.48999786376953,117.02999877929688,117.05000305175781,110.97013092041016,14161400,Technology,QQQ
2016-08-17,117.08000183105469,117.30000305175781,116.43000030517578,117.26000213623047,111.16923522949219,15980300,Technology,QQQ
2016-08-18,117.1500015258789,117.45999908447266,116.94999694824219,117.29000091552734,111.19768524169922,10036300,Technology,QQQ
2016-08-19,117.08000183105469,117.5199966430664,116.76000213623047,117.26000213623047,111.16923522949219,18743000,Technology,QQQ
2016-08-22,117.08999633789062,117.55000305175781,116.87000274658203,117.3499984741211,111.25454711914062,14500600,Technology,QQQ
2016-08-23,117.80999755859375,118.01000213623047,117.51000213623047,117.55999755859375,111.4536361694336,11997900,Technology,QQQ
2016-08-24,117.4800033569336,117.63999938964844,116.41000366210938,116.80000305175781,110.73312377929688,17728700,Technology,QQQ
2016-08-25,116.5,116.97000122070312,116.36000061035156,116.61000061035156,110.55299377441406,24266300,Technology,QQQ
2016-08-26,116.6500015258789,117.54000091552734,116.08000183105469,116.77999877929688,110.71412658691406,23896000,Technology,QQQ
2016-08-29,116.80999755859375,117.25,116.79000091552734,116.94000244140625,110.86585235595703,11184900,Technology,QQQ
2016-08-30,116.75,117.08999633789062,116.16000366210938,116.55999755859375,110.50556945800781,19843300,Technology,QQQ
2016-08-31,116.37999725341797,116.55999755859375,115.94999694824219,116.44000244140625,110.3918228149414,16169800,Technology,QQQ
2016-09-01,116.4800033569336,116.87999725341797,115.91000366210938,116.73999786376953,110.67622375488281,20944700,Technology,QQQ
2016-09-02,117.31999969482422,117.55999755859375,116.68000030517578,117.12000274658203,111.03650665283203,18088200,Technology,QQQ
2016-09-06,117.31999969482422,117.8499984741211,117.05999755859375,117.8499984741211,111.72859954833984,18525200,Technology,QQQ
2016-09-07,117.95999908447266,118.12000274658203,117.47000122070312,117.91999816894531,111.79495239257812,17546900,Technology,QQQ
2016-09-08,117.56999969482422,117.5999984741211,116.91999816894531,117.2300033569336,111.14079284667969,20125300,Technology,QQQ
2016-09-09,116.25,116.51000213623047,114.26000213623047,114.27999877929688,108.34400177001953,50813300,Technology,QQQ
2016-09-12,113.63999938964844,116.48999786376953,113.62999725341797,116.33000183105469,110.28752899169922,39646000,Technology,QQQ
2016-09-13,115.75,116.08999633789062,114.7300033569336,115.29000091552734,109.30154418945312,45863900,Technology,QQQ
2016-09-14,115.41000366210938,116.47000122070312,115.37999725341797,115.83999633789062,109.82296752929688,28221800,Technology,QQQ
2016-09-15,115.87000274658203,117.81999969482422,115.86000061035156,117.63999938964844,111.52946472167969,38521400,Technology,QQQ
2016-09-16,117.22000122070312,117.41000366210938,116.70999908447266,117.29000091552734,111.47628021240234,27596500,Technology,QQQ
2016-09-19,117.58999633789062,117.94999694824219,116.55000305175781,116.77999877929688,110.99153137207031,16222900,Technology,QQQ
2016-09-20,117.19999694824219,117.4800033569336,116.80000305175781,117.0,111.20062255859375,18078600,Technology,QQQ
2016-09-21,117.5,118.31999969482422,116.80999755859375,118.1500015258789,112.29364013671875,31546800,Technology,QQQ
2016-09-22,118.83999633789062,119.22000122070312,118.72000122070312,119.08999633789062,113.1870346069336,22614400,Technology,QQQ
2016-09-23,119.0,119.0,118.16000366210938,118.33000183105469,112.46470642089844,22213400,Technology,QQQ
2016-09-26,117.66000366210938,117.80000305175781,117.16999816894531,117.33999633789062,111.52379608154297,16403900,Technology,QQQ
2016-09-27,117.26000213623047,118.55999755859375,117.1500015258789,118.5,112.62629699707031,20238400,Technology,QQQ
2016-09-28,118.6500015258789,118.7699966430664,118.08999633789062,118.69999694824219,112.81637573242188,14794300,Technology,QQQ
