Date,BNO,BOTZ,CORN,GLD,HACK,IHI,KBE,KIE,KRE,PALL,PJP,PPLT,QQQ,SKYY,SLV,SMH,SOYB,SPY,UNG,USO,WEAT,XBI,XLF,XLV
2018-01-11,0.0010643187568188,0.0090054633512757,0.000599174868894,0.0032792423107441,0.009738274159478,0.0053197391695984,0.0129475902427098,0.0087833591338331,0.0156709586267238,-9.66296592025406e-05,0.0112141152930695,0.0131849263676429,0.0068442512053294,0.0067753482516563,-0.0006242339947618,0.0047360963409994,-0.0033878864508235,0.0072960748417676,0.0613310074575759,0.0015772479186135,-0.0049100178646139,0.006208410367916,0.004856031564999,0.0043128889454886
2018-01-12,0.0085061058987163,0.0159099666328716,-0.0053892304476786,0.0121173199416702,-0.0017480464910188,0.0012547234738797,0.0057919096723566,0.0025798104842174,0.0062680710703468,0.0350724372310913,0.004583841499012,0.0113066406250001,0.0073489635395382,0.0065194821927441,0.016239864157703,0.005106517074694,0.0101983177941149,0.0065189712529978,0.036065618109556,0.0133858329800857,-0.0263157647072109,0.00538482566996,0.0089748096321833,0.0076601207597799
2018-01-13,-0.0017132204200329,0.0023799713712768,0.0009030623681161,0.0004135142682477,-0.0017511075083542,-0.0007900158187101,-0.0019857104896295,-0.0013669996418429,-0.0023957925370118,-0.0055773346656465,-0.0011775084019911,0.0010811192718784,-0.0007143309699789,-0.0014625928527272,-0.000307321100199,0.0011480244936739,0.0023836241870636,-0.0008545734034356,-0.0067246863796072,-0.002136745486701,-0.0016891875564835,-0.0077549830492429,-0.0006842278905141,0.0012381948476365
2018-01-14,-0.0017161605813849,0.0023743205563264,0.0009022475822779,0.0004133433448769,-0.0017541792648357,-0.0007906404371624,-0.0019896613811047,-0.0013688708878564,-0.0024015461433394,-0.0056086157929348,-0.0011788965625987,0.0010799517152662,-0.000714841603475,-0.0014647351639091,-0.0003074155754918,0.0011467080447513,0.0023779560335461,-0.0008553043237625,-0.0067702139451109,-0.0021413209445649,-0.0016920457390908,-0.0078155928392309,-0.000684696378873,0.0012366636171177
2018-01-15,-0.0017191108516637,0.0023686965115075,0.0009014342653914,0.000413172562748,-0.0017572618170783,-0.0007912660440935,-0.001993628025796,-0.0013707472638805,-0.0024073274512957,-0.005640249786966,-0.0011802880000648,0.0010787866777433,-0.0007153529675373,-0.0014668837601339,-0.0003075101088889,0.001145394611536,0.0023723147733174,-0.0008560364954783,-0.0068163621753655,-0.0021459160395257,-0.0016949136104436,-0.007877157494942,-0.000685165509216,0.0012351361691551
2018-01-16,-0.0017220712830938,0.0023630990470384,0.0009006224134877,0.0004130019216854,-0.0017603552220946,-0.0007918926418515,-0.0019976105181095,-0.0013726287910401,-0.0024131366614246,-0.0056722426523777,-0.0011816827260062,0.0010776241511654,-0.0007158650637349,-0.0014690386691006,-0.0003076047004438,0.0011440841836769,0.0023667002154323,-0.0008567699217997,-0.0068631438495053,-0.0021505308982737,-0.0016977912198898,-0.0079396997604173,-0.0006856352828639,0.0012336124897502
2018-01-17,-0.0005307977070513,0.0023575279749274,0.008998177435139,-0.0080993850289164,0.007297101943466,0.010002133569988,0.005404332720406,0.0097024332574484,0.0061280612546521,0.018522078298393,0.013605414545651,0.0008401788492864,0.0107912996437413,0.008196708168134,-0.0116923405573918,0.0298580013998848,0.0011111365424261,0.0095316608991011,0.0406504058737033,0.0015673592265372,0.0119047097724205,0.0135882122862425,0.0075472117866945,0.0096274651907235
2018-01-18,-0.0010621592057729,0.0023519831089517,-0.0023780623605492,-0.0022197461602322,-0.002414785043025,0.00205645611783,-0.0035835219354207,0.0,-0.005609848974917,-0.0137795389622978,-0.0048147333914015,0.0003147825638638,0.0001810364877339,-0.0029184779254918,-0.0056039353615441,0.0073661231824799,0.0038845556629305,-0.0016808080102507,-0.0160156188008842,-0.0015649064559648,0.0067226828798785,-0.0014769059120182,-0.0013619650794804,0.0002270890372637
2018-01-19,-0.005316341536893,0.0023464642646353,0.0017877698491841,0.0044493687897511,0.0051437817720718,0.0078305841844967,0.0145854056616208,0.0,0.0159574121399113,0.0020910676040069,0.0065973403265908,0.0124828992883128,0.0031358641340255,0.0018815875903268,0.0050093280334442,0.0009374564154647,0.0027639157898733,0.0045496487319145,-0.0131004333747388,-0.0031347931924393,-0.0033388951069659,0.0117191806400009,0.0071599383691629,0.0037453391075781
2018-01-20,0.0019597472961725,0.0023409712592312,-0.0003965605998492,0.0006064529880951,0.0002006869057669,0.0012860448223463,0.0015097777849895,0.0068332405623865,0.0008990532917394,-0.002023457547807,0.0037867692867956,-0.0055946787316286,0.0035669889352831,0.0026433019103737,-0.000207649470581,0.0032780839960373,0.0020213269763456,0.0027103155492795,-0.0001340872705324,0.0015723130157971,0.0011166935583131,0.0186309841169822,0.002708189614984,0.002186017584989
2018-01-21,0.0019559141986102,0.0023355039116981,-0.0003967179225465,0.0006060854257774,0.0002006466386139,0.0012843930353336,0.0015075017922725,0.0067868642860553,0.0008982457209671,-0.0020275602298578,0.0037724837611541,-0.0056261552628185,0.0035543107481719,0.0026363332855636,-0.0002076925978388,0.0032673732720052,0.0020172494556027,0.002702989594552,-0.0001341052523397,0.0015698447284977,0.0011154479447785,0.018290219331128,0.0027008751329975,0.0021812493355841
2018-01-22,0.0019520960661973,0.0023300620426829,-0.0003968753701188,0.0006057183087384,0.0002006063876165,0.0012827454859651,0.0015052326513529,0.0067411132651877,0.000897439599687,-0.0020316795825793,0.0037583056142547,-0.0056579879816783,0.0035417223662981,0.0026294013073757,-0.0002077357430151,0.0032567323118954,0.0020131883524947,0.0026957031370224,-0.0001341232389705,0.0015673841787073,0.0011142051069819,0.0179616959722366,0.0026936000555892,0.0021765018423867
2018-01-23,0.013283740916784,0.0023246454745,0.0005954926139377,0.0049743169824536,0.0063176616687325,0.0010141710892332,0.0029406298924652,0.0050219662381338,0.0025316431246933,-0.0031491728998142,0.0020161201717492,0.009694395723423,0.00826790048786,0.0153209459659575,0.002493703609455,0.0064922736989749,0.0027396842224958,0.0021224878783605,0.0438631845414654,0.0148670217548938,-0.0083471979646455,0.02055597313582,0.0010073464944655,-0.004830378806909
2018-01-24,0.0089145295760064,0.0023192540311123,0.0095238008737019,0.01217789964349,-0.0035874119326693,0.0098651210643121,-0.0033228727414452,0.0009368762919428,-0.0004734655777761,0.0179972934127414,-0.0081920045964962,0.010331849999192,-0.0064892388671642,-0.0008156793389185,0.0298507179423979,-0.0202727332869185,0.0043715807126396,-0.000388350685948,-0.008481157138539,0.019275250181415,0.0218855409408447,-0.015445662300639,0.0067091837142754,0.0029348927303123
2018-01-25,-0.0093555253283311,0.0023138875381121,0.0,-0.0066754684322627,-0.0027002744567519,0.0153130745877652,-0.0054913234904321,0.0037441165285896,-0.0067898356662438,-0.0160804884649349,0.0068106246363435,-0.001859315253746,-0.0003562588758927,0.0004081726074218,-0.0150966188443517,-0.0161775886535001,-0.0010880604639923,0.0004237415081964,0.0174961421054862,-0.0121028626460134,0.0016474055620891,0.0113420327088669,-0.0019993157442446,0.0085537664522508
2018-01-26,0.0047219388829844,0.010744754278867,0.0011792723374604,0.0007814808358339,0.0135378136437851,0.0072810567418191,0.0023664513655803,0.0034193539512772,0.0025437177031908,-0.005161052563343,0.0187103534765957,-0.001552249826635,0.0153251350087817,0.0183598062582046,0.00613123143741,0.0318355820232498,-0.0049019689322419,0.0115778288762011,0.0229270301765582,0.0137824920151685,0.0164473529420068,0.0081752305770701,0.0073455528464201,0.021537778060821
2018-01-27,-0.0045256785737348,-0.0021994171633079,0.0015704736133248,-0.0018739980971888,-0.0018798717171645,-0.0008260844628525,-0.0009836810313816,-0.0023750469943618,-0.0013743637306706,-0.0014730813099447,0.0018837785286687,-0.0019693189434479,-0.0016185701901947,-0.0032051252660429,-0.0040625790127798,-0.0006176748746925,0.002189361957273,-0.0022099634604749,0.000871618648079,-0.0032729133103789,0.0053937639831407,0.0029108927351098,-0.0013258296202622,-0.0009103488365728
2018-01-28,-0.0045462534555895,-0.0022042652621578,0.0015680110932776,-0.0018775165596491,-0.0018834122906613,-0.000826767442591,-0.0009846496125279,-0.002380701271762,-0.0013762552059096,-0.0014752544797461,0.0018802365793715,-0.0019732048130658,-0.0016211942068101,-0.0032154311255849,-0.0040791508855576,-0.0006180566327457,0.0021845791228489,-0.0022148582162029,0.0008708595906199,-0.0032836604463607,0.0053648273704938,0.0029024440318634,-0.0013275897781137,-0.0009111783267026
2018-01-29,-0.0045670162690846,-0.0022091347812157,0.0015655562836576,-0.0018810482589046,-0.0018869662260437,-0.0008274515525952,-0.0009856201029805,-0.0023863825356994,-0.0013781518946293,-0.001477434070978,0.0018767079244832,-0.0019771060482359,-0.0016238267453226,-0.0032258034744817,-0.0040958585104273,-0.0006184388629869,0.0021798171398335,-0.0022197747024407,0.0008701018540757,-0.0032944783947568,0.0053361995809277,0.0028940442304585,-0.0013293546157129,-0.0009120093298375
2018-01-30,-0.0100581594943356,-0.0052890565697778,0.0041031475390114,-0.0043187705453727,-0.0062686293872434,-0.0108178059165005,-0.0086818986594214,-0.0118564483560796,-0.0078025138490824,-0.0278876721629278,-0.0265523936716112,-0.0125117769973643,-0.0082305062024597,-0.0095064202884492,-0.003701386140105,-0.0195860070973975,0.0065253313331237,-0.0102570710456698,-0.0026080363050023,-0.0160183099654019,0.0222929716255324,-0.0206121820587587,-0.0129783494026666,-0.0210318561692416
2018-01-31,0.0074865980714768,-0.0053171794325884,0.0011675691035337,0.006703457836465,-0.0033043138277673,0.0005755879221629,-0.0009952836402721,-0.0044205680237188,-0.0001605221635375,-0.027000211220784,-0.0220810904759855,0.0067574637930005,0.0041493595785715,0.0026546303895742,0.0123839484621395,0.0084264283895527,-0.0021610434917734,0.0004968204358588,-0.0631303886872926,0.0062015446567251,-0.0155763089476932,-0.017468126423637,0.0026972327753749,-0.014210632577266
2018-02-01,0.0138004366653958,-0.0053456029627165,-0.0005831037378584,0.0032902921529123,0.0057262997275906,-0.0014642955058092,0.0139470169773414,0.0101490544832039,0.0147672872377067,0.0102019999413123,0.010478144363768,0.0060828719489922,-0.0085005149616305,0.0046843862338372,-0.0061162311398513,-0.006102727564004,-0.0097454469149329,-0.0011351803162374,-0.02910683989063,0.020030834980834,-0.0015823146535147,0.0025703958092504,0.0094149525487698,0.0003405082839551
2018-02-02,-0.0209423879864599,-0.0078740139050832,-0.0017502205580586,-0.0131178873935506,-0.0182799109942047,-0.0148737829489625,-0.0119866499836436,-0.013186815424288,-0.0091743407126786,0.0051504963999227,-0.0173799097442755,-0.0185551837134815,-0.0199452605954143,-0.0182445062329661,-0.0363077016977163,-0.0179246266850648,-0.0082012858595079,-0.0217699220738515,-0.0061601485084338,-0.0151057260364474,-0.0095087073413048,-0.0183741182511318,-0.0219853376864764,-0.0140700998798843
2018-02-03,-0.0051693565721145,-0.0079365060641903,-0.0025326527075357,0.0008439478238508,-0.0108872389326128,-0.0127769034664808,-0.0133916766560956,-0.0108176948548072,-0.0136228053615253,-0.0051910494034411,-0.0152100661441,0.0006372820048097,-0.0131421855073609,-0.0124578523083868,0.0017028506701906,-0.0182517830831674,-0.0029400928481363,-0.0056489369646128,-0.0132231537404393,-0.0069018278343354,-0.0031999969482421,-0.0128777272657076,-0.0064713947083808,-0.0069743326057792
2018-02-04,-0.0051962176740981,-0.0079999980976054,-0.0025390833237902,0.0008432361765147,-0.01100707559456,-0.0129422655439738,-0.0135734478812293,-0.0109359971347439,-0.013810949234809,-0.0052181370104561,-0.0154449853935301,0.0006368761351096,-0.013317202655093,-0.0126150082176309,0.0016999558991486,-0.0185911038784332,-0.0029487624836255,-0.0056810287378471,-0.0134003486102884,-0.0069497941168139,-0.003210269801811,-0.0130457265745173,-0.0065135464383347,-0.0070233155443811
2018-02-05,-0.0052233593864604,-0.0080645141958303,-0.0025455466789128,0.0008425257283408,-0.0111295797198726,-0.0131119640647021,-0.0137602215310148,-0.0110569155313134,-0.0140043627782047,-0.0052455087940331,-0.0156872751287583,0.0006364707820576,-0.0134969441961781,-0.0127761798311915,0.0016970709533701,-0.0189432803716202,-0.0029574833997203,-0.005713487222954,-0.0135823569280741,-0.0069984317768031,-0.0032206088250655,-0.0132181671692233,-0.0065562508829219,-0.0070729913947896
2018-02-06,-0.0059750467823619,-0.0081300793360491,0.0123675499106421,-0.0104964236497866,0.0129377700585031,0.0035933525445279,0.0095317636794172,0.0006576934516286,0.0101530755170349,-0.0164319305489961,0.0163526408149681,-0.002120264748801,0.0066089415039847,0.0167310727555738,-0.0057179259146519,0.0047318629131214,0.0189099088567386,-0.0057463187416636,0.0025817326391261,-0.0054816480805979,0.012924058637566,0.0306770073150297,-0.006599518985095,-0.0071233749646161
2018-02-07,-0.0218579035631983,-0.0081967193143702,0.0034903702197977,-0.0047056655831481,-0.0043613519097611,-0.0088685724141404,0.0047208443446957,0.0062438558051969,0.0069204480663433,-0.0260454712534445,0.0032178835059533,-0.0087113536465593,0.0065655501669896,-0.0065401131500336,-0.0153354490075509,0.0047095778364205,-0.0038209441042728,-0.0057795297618521,-0.021459228170476,-0.0259842463513508,0.0271132498901258,0.0040636474990254,-0.0066433619785974,-0.0071744814864205
2018-02-08,-0.020670331830719,-0.0082644607796658,-0.0011594468268795,0.0015225774502147,-0.0316019508906649,-0.0403489948782394,-0.0365679445889318,-0.0346179407001464,-0.0353460943518011,-0.0251438375772957,-0.0441423451315676,-0.0065373553350327,-0.0421946787487393,-0.0401358968682137,0.0032446587430212,0.0012298399780594,0.0010959154938998,-0.0017409623588432,-0.0026315556118464,-0.0226353868683594,-0.0108695917763065,-0.0503172015560561,-0.0439985922813676,-0.034700735045668
2018-02-09,-0.0205362576298022,-0.0083333312691032,-0.0046430601179036,-0.0016803225174144,0.024878789383975,0.0158105027559734,0.018023716642733,0.0115020351397376,0.0186598551295122,0.017704948050077,0.0110258645976353,-0.0101401816931725,0.0088302350549629,0.0121681245083407,-0.0045277939619338,0.0012283293295436,-0.0049261166027856,-0.0017439985947506,-0.031222475444983,-0.0190240275440702,-0.0156985724378535,0.0023035815358809,0.0083762873023249,0.0059296042950052
2018-02-10,-0.0003882830066939,-0.0084033592454688,0.0040816520212316,0.0016029657761182,0.0028373314797014,0.0037818351599294,0.0029160730287174,0.0022296629374705,0.0026644437875922,0.0028457837396076,0.0047415715961756,0.0028698085481531,0.0087529444976259,0.0063387900319471,0.0038986213447262,0.0012268223876228,0.0056838918360584,-0.001747045439542,-0.005447126632332,0.0008431896434506,0.0106326321038565,0.0067800671904605,0.0083067079301655,0.0058946513450719
2018-02-11,-0.0003884338289487,-0.0084745741363895,0.0040650598614315,0.0016004003890663,0.0028293038069444,0.0037675867678228,0.0029075942714837,0.002224702600535,0.0026573633922106,0.0028377082356527,0.0047191951942855,0.0028615963145881,0.008676995239885,0.0062988628628199,0.0038834811223309,0.0012253191386715,0.0056517677992049,-0.0017501029489177,-0.0054769603288034,0.0008424792736521,0.0105207686414423,0.0067344074554249,0.0082382749860083,0.0058601080512652
2018-02-12,-0.0003885847684184,-0.0085470063755633,0.0040486020517365,0.0015978432001872,0.0028213214314776,0.0037534453368381,0.0028991646768774,0.0022197642851573,0.0026503205274632,0.0028296784338568,0.0046970289976124,0.0028534309471059,0.0086023526667438,0.0062594355367748,0.0038684580385655,0.0012238195691312,0.0056200048368371,-0.001753171178968,-0.0055071226209238,0.00084177009979,0.0104112344524958,0.0066893585890706,0.0081709603676001,0.0058259672536558
2018-02-13,0.0017493112135753,-0.0119047991897055,-0.0028802501527197,0.0056632293923435,0.0134416505440355,-0.0018039330799016,0.0051620895813473,0.001661104200229,0.0034694020057,0.0028216939473471,0.0046751295047253,0.0022690337930646,0.0051614990207173,0.0066495362589764,0.0032113161024327,-0.0020037767070858,0.0102758537809395,0.0024873885249809,0.0152284228216068,-0.0016821242376923,-0.0030911872604436,0.0058564775054019,0.0042750566632718,0.0007239960975653
2018-02-14,0.0244470354384924,0.0141254739052198,0.0005777139913558,0.0170526163171012,0.0178902487295715,0.0196532415048444,0.028759275207524,0.0215588599255163,0.0274942068290615,0.0156084223395605,0.0176826332877801,0.0252263506252836,0.0187237158786575,0.0208821550365139,0.0185659387949892,0.021283031157433,0.0026766186425968,0.0134962268341751,-0.0004545558582652,0.0261162950804945,-0.0093023169850879,0.026200918500193,0.0237672956225909,0.0113348901235634
2018-02-15,0.002272670869986,0.0155674342683587,0.005196313751367,0.001169844500285,0.0239394216826467,0.0156189190388358,0.0037939021517998,0.002597400184666,0.0046467059163015,0.0158912349066211,0.0137174442540228,0.0042061149558036,0.0185640792256474,0.0131496779403406,0.0,0.0125823133496401,0.0074747090453133,0.0127601264443608,-0.0054569774049008,0.0123152393080427,0.0125195501373387,0.0117839805027142,0.0055440001395814,0.0110885927592709
2018-02-16,0.0068027688994036,0.0,-0.0034462645874923,-0.0032715826636962,0.0020716097344659,0.0044718520712108,0.005371005675453,0.0055051839674249,0.0063795487450466,0.0275805326302072,0.0033077915146131,0.0028271899797529,-0.0044658433796238,-0.0028842065720615,-0.0113136585105033,-0.0021357267851734,-0.0031797228734756,0.0002929589152227,-0.0082304663131458,0.0040551655348133,-0.0061823745208873,-0.0028038620383704,-0.0013783912783034,0.0071934031650831
2018-02-17,0.0009853560518313,-0.0013110232282586,-0.0008645455997577,-0.0033604275418283,0.000221491278471,-0.0017916381273715,-0.0016818368936922,-0.0016908139261885,-0.0019809826152573,-0.0032048042034488,-0.0042709686860989,-0.0013574101004838,0.0005001008711735,-0.0001549720715302,-0.0030197009839881,0.0017511460606338,0.0003987332203254,-0.0015652956197087,0.005647761169355,0.0002019432308035,-0.0042768141373989,-0.0044338687358026,-0.0007763988441125,-0.0027514412864475
2018-02-18,0.000984386081049,-0.0013127442664847,-0.0008652936856061,-0.0033717580905802,0.0002214422309483,-0.0017948538559728,-0.0016846702342458,-0.0016936776198946,-0.0019849146967644,-0.0032151079950659,-0.0042892881012651,-0.0013592551671769,0.0004998508953053,-0.0001549960915957,-0.0030288471968489,0.0017480849086324,0.000398574295513,-0.0015677496113081,0.0056160430992138,0.0002019024579689,-0.0042951838403701,-0.0044536154822506,-0.0007770021076507,-0.0027590326026611
2018-02-19,0.0009834180180401,-0.0013144698292164,-0.0008660430672037,-0.0033831653055711,0.0002213932051429,-0.0017980811488563,-0.0016875131373983,-0.0016965510304058,-0.0019888624190097,-0.0032254782559947,-0.0043077653479149,-0.0013611052565298,0.0004996011692137,-0.0001550201191082,-0.0030380489829948,0.0017450344402625,0.0003984154973368,-0.0015702113094783,0.0055846792995721,0.0002018617015953,-0.0043137120265587,-0.0044735389043758,-0.0007776063093919,-0.0027666659241465
2018-02-20,0.0009824518571819,-0.0013161999343194,-0.0008667937479197,-0.0033946499675658,0.0002213442010408,-0.0018013200685146,-0.0016903656516424,-0.0016994342072613,-0.0019928258755012,-0.0032359156315022,-0.004326402474576,-0.0013629603890799,0.0004993516925242,-0.0001550441540715,-0.0030473068504728,0.0017419945996912,0.0003982568256457,-0.001572680750579,0.0055536638679321,0.0002018209616725,-0.0043324007558028,-0.004493641383929,-0.0007782114515267,-0.0027743416005145
2018-02-21,-0.0033650850364059,0.0008110485761325,0.0017350363047079,-0.0045943774673224,0.0,-0.0004921328828875,0.006972081051829,0.0009727849058713,0.0091054266568371,-0.0128842106827469,0.0010673475854168,-0.0108136354781823,-0.0028434023897652,-0.0031010484700003,0.0,0.0017389653314747,0.0079617631271446,-0.0049742304122177,0.0054102312999861,-0.0080710555850485,-0.0079114223697432,0.0024221206238916,0.0013845938515897,-0.0041434647693044
2018-02-22,0.0196961380108919,0.0016207053356607,0.001732141291808,0.0050931033821177,-0.0017703617490201,-0.0023525566694797,-0.0189910800981543,-0.0100421562961873,-0.0185214216061271,0.0174717049837902,-0.0033506123733295,0.007641702519368,-0.0001213704136148,0.0004147751401359,0.0077220003766829,-0.0033755048247144,-0.0031595295769111,0.0012960789458873,-0.007174881295341,0.0244101050989451,0.0111643017343412,0.0013179034944053,-0.0082958786237975,-0.0015454693125028
2018-02-23,0.0165562485190944,0.011326888932972,0.0,-0.0012668539845069,0.0118237567109575,0.0123937601049732,0.015325636604047,0.0101440241723989,0.0154838562011718,0.0072727396030618,0.0096270970341429,-0.0012639850800096,0.0204489991188234,0.0194858746683788,-0.0044699677845646,0.0224502361760592,0.0042260920452381,0.0159393404433423,0.0036133661206627,0.014297085225911,-0.0015773231295197,0.0150269033025896,0.0149878109854104,0.0159543279124572
2018-02-24,0.001809634112478,0.003066660563151,0.0021133275808724,0.0008191891551549,0.0039925976521093,0.004225116606457,0.0025157304179499,0.0023755459170022,0.0017471507616124,0.0052814607959399,0.0007063185020688,0.0010546405565752,0.0044201220031705,0.0046089216548474,0.001924313699102,0.0067196579582107,-0.00070140128083,0.0038707516297575,0.0025502562488346,0.0023492350740639,0.007372294269246,0.0023413353484915,0.0050366141715694,0.0042189218636643
2018-02-25,0.0018063652522977,0.0030572849080929,0.0021088708459495,0.0008185186335671,0.0039767202083422,0.0042073401039151,0.0025094174002648,0.0023699160725525,0.0017441035497671,0.0052537135139827,0.0007058199683662,0.0010535294616773,0.0044006705026529,0.0045877769503133,0.0019206178279052,0.0066748055479906,-0.000701893589893,0.0038558266823427,0.0025437689860823,0.0023437291034498,0.0073183413035931,0.0023358663021488,0.0050113738151926,0.0042011973403517
2018-02-26,0.0018031081803349,0.0030479664063984,0.0021044328688248,0.0008178492087502,0.0039609685446861,0.0041897125582448,0.0025031359872631,0.0023643128495298,0.0017410669487216,0.0052262562608376,0.0007053221379169,0.001052420705458,0.0043813894513338,0.004566825374126,0.0019169361262061,0.006630547929882,-0.0007023865905385,0.0038410163888633,0.0025373146437834,0.0023382488814953,0.0072651722931225,0.0023304227461864,0.0049863851750937,0.0041836211224191
2018-02-27,-0.0140388889014761,-0.0079270257320461,0.003436504950586,-0.0104389064980724,-0.0083718510576534,-0.0066862390532775,-0.0130100503324982,-0.0109359971347439,-0.0131142647977282,-0.0231984800860756,-0.0214468839839981,-0.0159798594256829,-0.012382633133387,-0.0082230213075246,-0.0127551504494188,-0.0037109335047912,0.004217181159819,-0.0124865106042272,0.0,-0.0163297079123895,0.0061824482206049,-0.0118039068000588,-0.0094722186859128,-0.0104154783906524
2018-02-28,-0.0279299136083893,-0.0155813538273351,0.0051369948765045,-0.0010388975966704,-0.0061135107365686,-0.0106623559150669,-0.0151787163204589,-0.0110569155313134,-0.0150496099981958,0.0047498861566308,-0.0186757071673797,-0.0007478599996298,-0.0064174140789784,-0.0034378560367986,-0.0012919576667161,-0.0079150617278337,0.0036746249331427,-0.0101300836406071,-0.005806126141598,-0.0221343669102596,0.0245775486615598,-0.018785924599144,-0.014002726700724,-0.0160215496708725
